circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
MAHABOOBNAGAR,NARAYANPET,NARAYANPET,NARAYANPET RURAL,SINGARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,9.0,24759.0,92.25
MAHABOOBNAGAR,NARAYANPET,NARAYANPET,NARAYANPET RURAL,SURAMPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,11.0,1153.0,12.25
MAHABOOBNAGAR,NARAYANPET,NARAYANPET,NARAYANPET RURAL,SWAMULAVARI TANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,0.0,1.75
MAHABOOBNAGAR,NARAYANPET,NARAYANPET,NARAYANPET RURAL,THIRMALAPOOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,11.0,641.0,20.63
MAHABOOBNAGAR,NARAYANPET,NARAYANPET,NARAYANPET RURAL,VANDER GUTTA TANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,945.0,4.75
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,AMUDALA GADDA TANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,0.0,0.75
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,ANCHAN PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,3.0,18.0,12.0
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,ANNA REDDY PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,6.0,495.0,13.75
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,ASHI REDDY PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,4.0,1089.0,9.5
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,BAISPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,345.0,1.75
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,BALSUL GONDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,14,12.0,1022.0,16.75
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,DEVARKADRA,KOWKUNTLA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,10,9.0,2372.0,17.5
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,DEVARKADRA,LAXMI PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,1803.0,9.75
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,DEVARKADRA,MINIGONIPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,419.0,6.75
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,DEVARKADRA,NAGANNA PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,217.0,3.75
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,DEVARKADRA,NAGAVARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,2.0,6.75
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,DEVARKADRA,NARVAN KUNTA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,608.0,9.88
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,DEVARKADRA,PEDDA RAJMOOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,5198.0,6.75
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,DEVARKADRA,PEROOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,471.0,13.5
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,DEVARKADRA,PUTTAPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,332.0,8.75
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,DEVARKADRA,RAJOLI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,567.0,3.25
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,DEVARKADRA,REKULAM PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,791.0,10.75
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAGNOOR,WADVAT,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,12,9.0,425.0,16.75
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,ANKENI PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,112.0,25.75
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,ANUGONDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,687.0,56.75
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,BHAGVAN PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,142.0,5.5
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,BHOOTPUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,11.0,1096.0,35.0
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,BONDALKUNTA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,565.0,3.75
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,CHANDAPUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,10,10.0,474.0,12.25
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,CHINNA GOPALPUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,338.0,7.0
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,CHITYAL,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,55.0,13.25
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,DADAN PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,101.0,6.75
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,DANDU,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,621.0,27.5
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,DASARIDODDI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,11.0,266.0,13.5
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,ERNAGAN PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,268.0,6.75
MAHABOOBNAGAR,NARAYANPET,NARAYANPET,NARAYANPET RURAL,VANDU.CHELMA TANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,110.0,1.75
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,DEVARKADRA,VENKATAIPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,629.0,10.75
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,DEVARKADRA,VENKATGIRI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,156.0,7.75
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,DEVARKADRA,YENKAM PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,400.0,17.13
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,NARWA,BEKKERPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,9.0,2320.0,19.0
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,NARWA,J.REDDY PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,668.0,8.5
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,NARWA,JAKKANAPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,176.0,1.0
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,NARWA,KALWAL,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,7.0,1041.0,12.51
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,NARWA,KOTHAPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,776.0,11.63
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,NARWA,KUMARLINGAMPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,7.0,1367.0,12.25
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,NARWA,LAKKAR DODDI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,233.0,1.0
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,BOMMIKUNTA THANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,321.0,6.0
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,BORING THANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,126.0,1.75
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,CHELIMILLA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,1.0,1.0,6.75
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,CHENNAI PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,10,7.0,191.0,8.25
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,CHINNA WARWAL,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,8.0,326.0,14.5
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,CHINNAIPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,18,15.0,677.0,16.75
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,CHOWDAR PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,17,16.0,794.0,30.0
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,DESAI PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,9.0,671.0,18.5
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,DHARMA PUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,110.0,11.5
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,E.C.TANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,2554.0,5.5
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,GADERIYAL,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,15,14.0,1791.0,22.0
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,GANDEED,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,17,5.0,1148.0,27.38
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,GOVINDA PALY THANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,10,10.0,1779.0,13.5
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,GUVVANI KUNTA THANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,539.0,3.5
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,GADDAMPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,1569.0,14.0
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,GOLEPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,254.0,21.5
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,GUDIGANDLA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,898.0,35.5
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,GURLAPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,34.0,18.75
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,JAKLAIR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,9.0,163.0,61.88
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,JWALAPUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,313.0,4.75
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,KARNI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,9.0,1065.0,54.75
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,KATCHWAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,496.0,23.5
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,KATRAV PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,14,14.0,3366.0,54.0
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,KHANAPUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,352.0,26.75
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,KONDA DODDI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,29.0,26.75
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,NARWA,LANKAL,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,8.0,4781.0,15.26
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,NARWA,NAGIREDDYPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,7.0,1596.0,16.0
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,NARWA,NARWA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,11.0,1723.0,50.76
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,NARWA,PATHERCHEDU,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,9.0,1273.0,13.51
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,NARWA,PEDDAKADMOOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,11.0,8163.0,33.26
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,NARWA,RAIKODE,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,3362.0,11.51
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,NARWA,RAJPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,292.0,1.76
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,NARWA,RAMPOOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,1497.0,15.13
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,NARWA,SREEPOOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,5.0,1284.0,10.5
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,NARWA,UNDECODE,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,10,10.0,3369.0,14.01
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,NARWA,YAMKI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,8.0,711.0,11.51
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,JAKLA PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,5.0,485.0,8.5
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,JANAM PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,14,12.0,406.0,20.75
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,JANGAMREDDY PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,2.0,303.0,11.5
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,JINNARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,13,11.0,904.0,24.75
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,JINNARAM THANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,,0.0,3.75
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,JULA PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,15,6.0,805.0,17.25
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,KANCHAN PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,9.0,678.0,13.75
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,KAPILAPUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,3.0,124.0,10.5
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,KOLIMPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,227.0,7.75
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,KOM REDDY PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,7.0,1516.0,17.75
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,KONDAPUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,8.0,1243.0,13.5
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,LINGAI PALLY MD BAD,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,4.0,207.0,6.5
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,LINGAI PALLY(V.CHED),LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,250.0,5.75
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,KOTHA GARLAPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,1196.0,4.25
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,LINGAMPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,10,9.0,380.0,14.5
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,MADANAPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,172.0,4.75
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,MADHWAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,12,11.0,100.0,18.0
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,MAKTHAL,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,214,211.0,31419.0,549.13
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,MANTHAN GOUD,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,17,17.0,4672.0,61.25
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,MUSLAI PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,448.0,24.75
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,MUSTI PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,8.0,372.0,43.38
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,PANCHADEV PAD,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,124.0,54.75
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,PANCHALINGAL,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,8.0,114.0,35.25
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,PAREVULA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,9.0,151.0,11.5
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,PASPULA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,8.0,98.0,36.25
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,NARWA,YELLAMPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,1956.0,4.75
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,ADDAKAL,MUTYALAMPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,4.0,853.0,14.5
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,ADDAKAL,NAGAIPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,484.0,8.75
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,ADDAKAL,PEDDAMUNGALCHEDU,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,6.0,1103.0,30.25
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,ADDAKAL,PONNAKAL,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,6.0,6710.0,27.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,ADDAKAL,RACHALA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,6.0,4301.0,31.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,ADDAKAL,RAMACHANDRAPUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,2.0,718.0,10.25
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,ADDAKAL,SUNKARAMPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,753.0,10.75
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,ADDAKAL,THIMMAIPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,12,11.0,577.0,36.88
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,ADDAKAL,VARNA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,1844.0,15.75
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,ADDAKAL,WADDEPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,0.0,3.75
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,AMISTAPOOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,23,22.0,8097.0,107.6
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,MANAGAMPET TANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,72.0,8.0
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,MANGAMPET,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,312.0,10.25
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,MANSOOR PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,10,5.0,237.0,22.0
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,MANSOORPALLY THANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,2.0,217.0,5.75
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,MOHAMMADABAD,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,52,44.0,8773.0,65.1
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,MUKARLABAD,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,20,13.0,1902.0,21.25
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,MUNDAL THANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,6.0,236.0,8.0
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,NANCHERLA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,17,12.0,862.0,36.25
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,PACHANGAL TANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,1.0,94.0,1.75
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,PAGIDIYAL,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,16,8.0,756.0,33.75
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,PARUGULA THANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,31.0,4.75
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,PEDDA THANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,2.0,630.0,4.25
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,PEDDA WARWAL,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,139.0,14.25
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,RAMASAMUDRAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,125.0,0.75
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,RUDRASAMUDRAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,5.0,133.0,66.25
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,SAMANPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,174.0,4.75
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,SANGAMBANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,5.0,630.0,46.25
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,SATYARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,10,10.0,474.0,59.0
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,SOMESHWARABANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,4.0,360.0,7.5
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,TEKULAMPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,388.0,8.5
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,THIRMALAPUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,571.0,3.5
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,UPPERPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,273.0,9.5
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,VANAIKUNTA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,276.0,9.75
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,YERSANPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,0.0,0.75
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,UTKOOR,AMEENAPUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,4.0,1127.0,32.5
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,ANNASAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,5.0,415.0,12.9
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,BHATTUPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,1916.0,6.4
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,BHOOTHPUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,32,29.0,24061.0,80.4
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,BORANGUTTA THANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,108.0,2.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,CHINNAKAPETA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,1977.0,4.85
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,CHOWLA THANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,42.0,4.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,ELKICHERLA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,10,8.0,841.0,19.8
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,GOPANNAPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,258.0,0.2
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,GOPLAPURKURD,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,2820.0,11.6
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,HASNAPOOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,4.0,1717.0,6.7
